"ZONA";"PLANTA";"DIA_MES";"HORAS_TRABAJO"
"NORTE";"GORBEA";"11";0,9
"NORTE";"GORBEA";"11";0,4833333333333333333333333333333333333333
"NORTE";"GORBEA";"11";0,5666666666666666666666666666666666666667
"NORTE";"GORBEA";"11";0,5333333333333333333333333333333333333333
"NORTE";"GORBEA";"12";1,03333333333333333333333333333333333333
"NORTE";"GORBEA";"12";0,0166666666666666666666666666666666666667
"NORTE";"GORBEA";"12";0,95
"NORTE";"GORBEA";"12";0,95
"NORTE";"GORBEA";"12";1
"NORTE";"GORBEA";"12";0,9333333333333333333333333333333333333333
"NORTE";"GORBEA";"12";0,9166666666666666666666666666666666666667
"NORTE";"GORBEA";"12";0,0166666666666666666666666666666666666667
"NORTE";"GORBEA";"12";0,9166666666666666666666666666666666666667
"NORTE";"GORBEA";"12";0,8333333333333333333333333333333333333333
"NORTE";"GORBEA";"12";0,7166666666666666666666666666666666666667
"NORTE";"GORBEA";"12";0,5666666666666666666666666666666666666667
"NORTE";"GORBEA";"12";0,95
"NORTE";"GORBEA";"12";1
"NORTE";"GORBEA";"12";0,9333333333333333333333333333333333333333
"NORTE";"GORBEA";"12";0,5666666666666666666666666666666666666667
"NORTE";"GORBEA";"12";0,5166666666666666666666666666666666666667
"NORTE";"GORBEA";"12";0,5
"NORTE";"GORBEA";"12";0,5333333333333333333333333333333333333333
"NORTE";"GORBEA";"12";0,9833333333333333333333333333333333333333
"NORTE";"GORBEA";"13";0,0166666666666666666666666666666666666667
"NORTE";"GORBEA";"13";0,0166666666666666666666666666666666666667
"NORTE";"GORBEA";"13";0,95
"NORTE";"GORBEA";"13";0,9666666666666666666666666666666666666667
"NORTE";"GORBEA";"13";0,8666666666666666666666666666666666666667
"NORTE";"GORBEA";"13";0,5666666666666666666666666666666666666667
"NORTE";"GORBEA";"13";0,5666666666666666666666666666666666666667
"NORTE";"GORBEA";"13";0,0166666666666666666666666666666666666667
"NORTE";"GORBEA";"13";1,96666666666666666666666666666666666667
"NORTE";"GORBEA";"13";0,8333333333333333333333333333333333333333
"NORTE";"GORBEA";"13";1,05
"NORTE";"GORBEA";"13";0,8666666666666666666666666666666666666667
"NORTE";"GORBEA";"13";0,8833333333333333333333333333333333333333
"NORTE";"GORBEA";"13";0,6666666666666666666666666666666666666667
"NORTE";"GORBEA";"13";0,25
"NORTE";"GORBEA";"13";0,9166666666666666666666666666666666666667
"NORTE";"GORBEA";"13";0,0166666666666666666666666666666666666667
"NORTE";"GORBEA";"13";0,9166666666666666666666666666666666666667
"NORTE";"GORBEA";"13";1
"NORTE";"GORBEA";"13";0,9666666666666666666666666666666666666667
"NORTE";"GORBEA";"13";0,9666666666666666666666666666666666666667
"NORTE";"GORBEA";"13";0,6666666666666666666666666666666666666667
"NORTE";"GORBEA";"13";0,8166666666666666666666666666666666666667
"NORTE";"GORBEA";"13";0,4166666666666666666666666666666666666667
"NORTE";"GORBEA";"13";0,3333333333333333333333333333333333333333
"NORTE";"GORBEA";"13";1,16666666666666666666666666666666666667
"NORTE";"GORBEA";"14";1,05
"NORTE";"GORBEA";"14";0,5166666666666666666666666666666666666667
"NORTE";"GORBEA";"14";0,8666666666666666666666666666666666666667
"NORTE";"GORBEA";"14";0,8
"NORTE";"GORBEA";"14";0,9833333333333333333333333333333333333333
"NORTE";"GORBEA";"14";0,7833333333333333333333333333333333333333
